,title,MAX,MIN
0,ttttt,4.0,5.0
0,G_TBI,0.0911640948773118,0.0260184664631529
0,G_PH,8.131623266067262,6.590739337362387
0,G_ALI,31.861139650382515,8.462448943735941
0,G_CUI,145.71440412361355,73.18377317448567
0,G_TEI_WATER,22.9742150791034,5.038579539136455
0,G_MNI,0.6820054820798388,0.0
0,G_D_RESIDUAL_CL,0.8370022287157701,0.0
0,G_H_IN_RESIDUAL_CL,1.609659534144181,0.2671192146416214
0,G_POST_CHOL_RATE,3.4,0.0
0,G_H_IN_RESIDUAL_CL_timelag_30,1.609659534144181,0.2671192146416214
